Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524438914335,149061361412075,3.3606262,5.315689,7.63739
android.sensor.accelerometer,1524438914335,149061381279018,3.4253082,5.315689,7.7576904
android.sensor.accelerometer,1524438914335,149061401176479,3.3330536,5.26799,7.7432404
android.sensor.accelerometer,1524438914354,149061421043422,3.2012787,5.278717,7.505066
android.sensor.accelerometer,1524438914373,149061440910366,3.216858,5.37294,7.490631
android.sensor.accelerometer,1524438914393,149061460807827,3.123413,5.2870636,7.394394
android.sensor.accelerometer,1524438914413,149061480705288,3.1318054,5.2655945,7.352295
android.sensor.accelerometer,1524438914433,149061500572231,3.1881104,5.3121185,7.565216
android.sensor.accelerometer,1524438914453,149061520439174,3.20607,5.2703705,7.7673035
android.sensor.accelerometer,1524438914474,149061540336635,3.2108765,5.220276,8.190735
android.sensor.accelerometer,1524438914493,149061560203579,3.2707672,5.377701,8.056
android.sensor.accelerometer,1524438914513,149061580070522,3.2228546,5.4504547,7.7095795
android.sensor.accelerometer,1524438914534,149061599967983,3.2276306,5.440918,7.5880585
android.sensor.accelerometer,1524438914553,149061619834926,3.4037628,5.467148,7.796173
android.sensor.accelerometer,1524438914573,149061639701870,3.3714142,5.340744,7.9140625
android.sensor.accelerometer,1524438914593,149061659568813,3.2563934,5.246521,7.9537506
android.sensor.accelerometer,1524438914613,149061679435756,3.1545715,5.3562317,7.653015
android.sensor.accelerometer,1524438914633,149061699333217,3.0311737,5.4027557,7.396805
android.sensor.accelerometer,1524438914653,149061719200161,2.949707,5.4802704,7.3679504
android.sensor.accelerometer,1524438914673,149061739067104,2.7412567,5.3168793,7.6951294
android.sensor.accelerometer,1524438914693,149061758964565,2.6849365,5.1654205,7.7829285
android.sensor.accelerometer,1524438914712,149061778862026,2.8227234,5.194046,7.837082
android.sensor.accelerometer,1524438914732,149061798728969,2.8886108,5.273941,7.702347
android.sensor.accelerometer,1524438914752,149061818595913,2.8263092,5.431366,7.5459747
android.sensor.accelerometer,1524438914772,149061838493373,2.7125092,5.7951202,7.6362
android.sensor.accelerometer,1524438914792,149061858360317,2.380661,5.9489746,8.286957
android.sensor.accelerometer,1524438914812,149061878227260,2.1039276,6.2339935,8.623779
android.sensor.accelerometer,1524438914832,149061898124721,2.5112305,7.1523285,9.192749
android.sensor.accelerometer,1524438914852,149061917991664,2.6621857,8.088516,9.759323
android.sensor.accelerometer,1524438914871,149061937858608,1.8715057,8.355652,9.388824
android.sensor.accelerometer,1524438914892,149061957725551,2.5459747,8.651428,7.732422
android.sensor.accelerometer,1524438914911,149061977592495,4.6496735,10.649063,7.397995
android.sensor.accelerometer,1524438914931,149061997489956,3.615799,10.374756,8.64061
android.sensor.accelerometer,1524438914951,149062017356899,1.5468445,8.89473,7.7252045
android.sensor.accelerometer,1524438914970,149062037223842,2.3734741,10.924545,4.5868073
android.sensor.accelerometer,1524438914990,149062057121303,4.456787,12.988968,5.5046234
android.sensor.accelerometer,1524438915010,149062077018764,3.5451202,13.748657,7.7227936
