Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524437486204,147633227543044,-0.0121154785,-0.008743286,-0.022155762
android.sensor.gyroscope,1524437486204,147633247440505,-0.0047912598,-1.8310547E-4,-0.008712769
android.sensor.gyroscope,1524437486204,147633267276931,0.0046844482,0.0010375977,-0.0019836426
android.sensor.gyroscope,1524437486225,147633287174392,-0.0050964355,-0.013015747,-0.0035247803
android.sensor.gyroscope,1524437486230,147633307010818,-0.009979248,-0.031951904,0.011138916
android.sensor.gyroscope,1524437486250,147633326908279,0.011703491,-0.036834717,0.0368042
android.sensor.gyroscope,1524437486270,147633346805740,0.04560852,-0.025543213,0.039855957
android.sensor.gyroscope,1524437486291,147633366642165,0.058135986,-0.0053710938,0.022140503
android.sensor.gyroscope,1524437486310,147633386600661,0.058135986,0.0056152344,0.0062561035
android.sensor.gyroscope,1524437486330,147633406437087,0.034317017,-0.008117676,0.007171631
android.sensor.gyroscope,1524437486350,147633426334548,0.002243042,0.0016479492,0.019699097
android.sensor.gyroscope,1524437486369,147633446232009,0.0028533936,0.01020813,0.015106201
android.sensor.gyroscope,1524437486390,147633466068435,0.02178955,0.023330688,-0.0029144287
android.sensor.gyroscope,1524437486409,147633485965896,0.023010254,0.04899597,-0.0074920654
android.sensor.gyroscope,1524437486429,147633505863357,0.035232544,0.074661255,0.009002686
android.sensor.gyroscope,1524437486450,147633525699783,0.071884155,0.12535095,0.03404236
android.sensor.gyroscope,1524437486469,147633545597244,0.10638428,0.17636108,0.034347534
android.sensor.gyroscope,1524437486489,147633565494704,0.168396,0.22277832,0.016647339
android.sensor.gyroscope,1524437486509,147633585331130,0.27346802,0.22523499,0.018157959
android.sensor.gyroscope,1524437486528,147633605228591,0.3922882,0.19316101,0.08352661
android.sensor.gyroscope,1524437486548,147633625065017,0.48971558,0.22950745,0.1400299
android.sensor.gyroscope,1524437486568,147633644962478,0.4958191,0.28355408,0.104904175
android.sensor.gyroscope,1524437486589,147633664859939,0.4255829,0.2939453,-0.0597229
android.sensor.gyroscope,1524437486608,147633684757400,0.3250885,0.17115784,-0.20846558
android.sensor.gyroscope,1524437486628,147633704654861,0.26704407,0.10153198,-0.321167
android.sensor.gyroscope,1524437486648,147633724491286,0.30369568,0.1394043,-0.4289856
android.sensor.gyroscope,1524437486668,147633744388747,0.30249023,-0.2958374,-0.7570343
android.sensor.gyroscope,1524437486688,147633764286208,0.17755127,-1.0383606,-1.2536621
android.sensor.gyroscope,1524437486707,147633784122634,-0.857254,-1.5609589,-1.5487213
android.sensor.gyroscope,1524437486727,147633804020095,-3.0670776,-2.1348724,-1.8617859
android.sensor.gyroscope,1524437486747,147633823917556,-4.6638947,-2.4146423,-1.8709412
android.sensor.gyroscope,1524437486767,147633843753982,-5.255829,-2.4619904,-1.3611755
android.sensor.gyroscope,1524437486787,147633863651443,-6.8813477,-1.9134369,-1.4204407
android.sensor.gyroscope,1524437486807,147633883548904,-9.509933,-1.2200928,-2.573761
android.sensor.gyroscope,1524437486826,147633903385329,-11.254578,-0.060668945,-3.9155273
android.sensor.gyroscope,1524437486846,147633923282790,-11.612854,1.3742676,-5.016327
android.sensor.gyroscope,1524437486867,147633943119216,-11.33551,1.5379944,-5.985153
android.sensor.gyroscope,1524437486886,147633963077712,-10.660202,1.0773773,-6.892914
android.sensor.gyroscope,1524437486906,147633982914138,-9.943039,0.69589233,-7.669632
android.sensor.gyroscope,1524437486926,147634002811599,-8.51207,0.2184906,-7.7701263
android.sensor.gyroscope,1524437486946,147634022709060,-6.661743,-0.2585907,-7.3892517
android.sensor.gyroscope,1524437486966,147634042545486,-5.2179565,-0.8578644,-6.8654327
android.sensor.gyroscope,1524437486987,147634062442947,-4.2994995,-0.76501465,-6.343445
android.sensor.gyroscope,1524437487006,147634082340408,-3.1226654,-0.33892822,-6.145218
android.sensor.gyroscope,1524437487025,147634102176833,-1.1211548,-1.3593903,-6.0887146
android.sensor.gyroscope,1524437487045,147634122074294,0.6341858,-3.1205292,-5.0618286
android.sensor.gyroscope,1524437487065,147634141971755,0.9848175,-3.4873505,-3.0905457
android.sensor.gyroscope,1524437487085,147634161808181,0.247818,-2.5701294,-1.7432861
android.sensor.gyroscope,1524437487105,147634181705642,-0.14437866,-1.8648834,-1.3214722
android.sensor.gyroscope,1524437487125,147634201542068,-0.057632446,-1.6654358,-1.3459015
android.sensor.gyroscope,1524437487145,147634221439529,-0.16329956,-1.4412384,-1.0856781
android.sensor.gyroscope,1524437487164,147634241336990,-0.17338562,-1.0316467,-0.3700409
android.sensor.gyroscope,1524437487184,147634261234451,-0.025558472,-0.8196869,0.42042542
android.sensor.gyroscope,1524437487204,147634281131911,-0.055480957,-0.71736145,0.73716736
android.sensor.gyroscope,1524437487224,147634300968337,-0.30593872,-0.73599243,0.7032623
android.sensor.gyroscope,1524437487244,147634320865798,-0.40948486,-0.85847473,0.5917816
android.sensor.gyroscope,1524437487264,147634340763259,-0.19140625,-0.7582855,0.48701477
android.sensor.gyroscope,1524437487284,147634360599685,-0.034103394,-0.35694885,0.4650116
android.sensor.gyroscope,1524437487304,147634380497146,-0.2485199,0.1778717,0.45280457
android.sensor.gyroscope,1524437487324,147634400394607,-0.44125366,0.5651703,0.24021912
android.sensor.gyroscope,1524437487344,147634420231033,-0.35664368,0.65953064,-0.08049011
android.sensor.gyroscope,1524437487364,147634440128494,-0.27723694,0.7765198,-0.31811523
android.sensor.gyroscope,1524437487384,147634459964919,-0.3392334,0.86235046,-0.31965637
android.sensor.gyroscope,1524437487403,147634479862380,-0.43208313,0.85440063,-0.16999817
android.sensor.gyroscope,1524437487423,147634499759841,-0.3538971,0.8406677,-0.088134766
android.sensor.gyroscope,1524437487443,147634519596267,-0.15536499,0.93504333,-0.10159302
android.sensor.gyroscope,1524437487463,147634539554763,-0.021575928,1.236206,-0.12174988
android.sensor.gyroscope,1524437487483,147634559391189,-0.05090332,1.4756622,-0.009338379
android.sensor.gyroscope,1524437487503,147634579288650,-0.20178223,1.4454193,0.16261292
android.sensor.gyroscope,1524437487523,147634599186111,-0.39115906,1.2865906,0.3330536
android.sensor.gyroscope,1524437487543,147634619022536,-0.41192627,1.2572784,0.348938
android.sensor.gyroscope,1524437487563,147634638919997,-0.21614075,1.1812134,0.36175537
android.sensor.gyroscope,1524437487583,147634658817458,0.008346558,1.0434723,0.4744568
android.sensor.gyroscope,1524437487602,147634678653884,0.08959961,0.84280396,0.5908356
android.sensor.gyroscope,1524437487622,147634698551345,0.012924194,0.5645447,0.6397095
android.sensor.gyroscope,1524437487642,147634718448806,-0.12023926,0.43902588,0.54930115
android.sensor.gyroscope,1524437487662,147634738285232,-0.016708374,0.3421936,0.34375
android.sensor.gyroscope,1524437487682,147634758182693,0.17878723,0.18000793,0.28877258
android.sensor.gyroscope,1524437487702,147634778019119,0.20993042,0.06362915,0.39108276
android.sensor.gyroscope,1524437487722,147634797916579,0.13143921,0.038589478,0.36909485
android.sensor.gyroscope,1524437487742,147634817814040,-0.072891235,0.17512512,0.2841797
android.sensor.gyroscope,1524437487761,147634837711501,-0.31663513,0.286911,0.23347473
android.sensor.gyroscope,1524437487781,147634857608962,-0.35603333,0.26431274,0.15620422
android.sensor.gyroscope,1524437487801,147634877445388,-0.2326355,0.1754303,0.07220459
android.sensor.gyroscope,1524437487821,147634897342849,-0.1260376,0.23008728,0.012039185
android.sensor.gyroscope,1524437487841,147634917240310,-0.051513672,0.40634155,-0.045684814
android.sensor.gyroscope,1524437487861,147634937076736,-0.051818848,0.51934814,-0.061569214
android.sensor.gyroscope,1524437487880,147634956974197,-0.094573975,0.5392151,-0.16479492
android.sensor.gyroscope,1524437487901,147634976871658,-0.12054443,0.29943848,-0.20510864
android.sensor.gyroscope,1524437487920,147634996708083,-0.1318512,0.11618042,-0.08293152
android.sensor.gyroscope,1524437487940,147635016605544,-0.20942688,0.2237091,0.058181763
android.sensor.gyroscope,1524437487960,147635036441970,-0.2054596,0.29333496,0.13850403
android.sensor.gyroscope,1524437487980,147635056339431,-0.057022095,0.15925598,0.19439697
android.sensor.gyroscope,1524437488000,147635076236892,0.105773926,-0.177948,0.14157104
android.sensor.gyroscope,1524437488020,147635096134353,0.17663574,-0.3309784,0.047790527
android.sensor.gyroscope,1524437488041,147635116031814,0.13204956,-0.20756531,0.01876831
android.sensor.gyroscope,1524437488060,147635135868240,0.0040740967,0.011123657,0.05053711
android.sensor.gyroscope,1524437488080,147635155765701,-0.03593445,0.0657959,0.095443726
android.sensor.gyroscope,1524437488100,147635175602126,0.054473877,-0.07562256,0.10795593
android.sensor.gyroscope,1524437488120,147635195499587,0.123184204,-0.24636841,0.10949707
android.sensor.gyroscope,1524437488140,147635215397048,0.11280823,-0.3211975,0.07589722
android.sensor.gyroscope,1524437488159,147635235294509,0.048355103,-0.23782349,0.004425049
android.sensor.gyroscope,1524437488179,147635255130935,0.0068206787,-0.15473938,-0.048110962
android.sensor.gyroscope,1524437488199,147635275028396,0.030639648,-0.19322205,-0.012069702
android.sensor.gyroscope,1524437488219,147635294925857,0.10700989,-0.2097168,0.04840088
android.sensor.gyroscope,1524437488239,147635314762283,0.14059448,-0.18222046,0.023666382
android.sensor.gyroscope,1524437488259,147635334659744,0.06729126,-0.04537964,-0.05482483
android.sensor.gyroscope,1524437488278,147635354496169,0.01751709,0.06793213,-0.11164856
android.sensor.gyroscope,1524437488298,147635374393630,0.059661865,-0.019729614,-0.10247803
android.sensor.gyroscope,1524437488317,147635394291091,0.07493591,-0.14984131,-0.037124634
android.sensor.gyroscope,1524437488337,147635414188552,0.046829224,-0.10096741,0.063064575
android.sensor.gyroscope,1524437488357,147635434086013,-0.16360474,0.11833191,0.086883545
android.sensor.gyroscope,1524437488377,147635453922439,-0.24394226,0.23225403,0.05848694
android.sensor.gyroscope,1524437488396,147635473819900,-0.086639404,0.06150818,0.015716553
android.sensor.gyroscope,1524437488417,147635493717361,0.041641235,-0.081726074,0.005645752
android.sensor.gyroscope,1524437488436,147635513553786,0.048049927,-0.11166382,0.020599365
android.sensor.gyroscope,1524437488456,147635533451247,0.076156616,-0.002319336,0.090545654
