Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524438115686,148262681004613,0.008804321,0.0074005127,0.021133423
android.sensor.gyroscope,1524438115686,148262700871556,0.0033111572,0.012435913,0.014877319
android.sensor.gyroscope,1524438115686,148262720769017,0.014602661,0.004486084,0.0016021729
android.sensor.gyroscope,1524438115686,148262740635960,0.02178955,-0.013076782,6.866455E-4
android.sensor.gyroscope,1524438115696,148262760502904,0.02468872,-0.00680542,0.0031280518
android.sensor.gyroscope,1524438115716,148262780369847,0.013381958,0.016555786,0.004043579
android.sensor.gyroscope,1524438115736,148262800236790,0.00819397,0.027252197,0.014572144
android.sensor.gyroscope,1524438115755,148262820134251,0.014755249,0.008468628,0.014266968
android.sensor.gyroscope,1524438115775,148262840001195,0.021011353,-8.544922E-4,0.0184021
android.sensor.gyroscope,1524438115795,148262859868138,0.011856079,0.0079956055,0.021911621
android.sensor.gyroscope,1524438115816,148262879796116,0.0027008057,0.02633667,0.023284912
android.sensor.gyroscope,1524438115835,148262899663060,-0.026779175,-0.008026123,0.016113281
android.sensor.gyroscope,1524438115856,148262919530003,-0.0524292,-0.041931152,0.013961792
android.sensor.gyroscope,1524438115875,148262939427464,-0.034561157,-0.03125,0.016403198
android.sensor.gyroscope,1524438115895,148262959294407,8.69751E-4,0.008926392,0.019622803
android.sensor.gyroscope,1524438115915,148262979161351,0.008956909,0.0064697266,0.017944336
android.sensor.gyroscope,1524438115935,148262999058812,0.0010223389,0.0011291504,-7.019043E-4
android.sensor.gyroscope,1524438115956,148263018925755,-0.008911133,-0.006652832,-0.035980225
android.sensor.gyroscope,1524438115975,148263038792698,-0.0014190674,-0.002380371,-0.04360962
android.sensor.gyroscope,1524438115995,148263058690159,0.020263672,0.003112793,-0.02909851
android.sensor.gyroscope,1524438116015,148263078557103,0.03262329,0.013809204,-0.02268982
android.sensor.gyroscope,1524438116034,148263098424046,0.012924194,0.015792847,-0.024520874
android.sensor.gyroscope,1524438116054,148263118290989,-0.020050049,0.0118255615,-0.026809692
android.sensor.gyroscope,1524438116074,148263138157933,-0.038528442,0.0018920898,-0.03138733
android.sensor.gyroscope,1524438116094,148263158055394,-0.031661987,-0.009857178,-0.03504944
android.sensor.gyroscope,1524438116114,148263177952855,-0.036849976,-0.022384644,-0.02696228
android.sensor.gyroscope,1524438116134,148263197850316,-0.0473938,-0.0029907227,-0.015197754
android.sensor.gyroscope,1524438116154,148263217717259,-0.04220581,0.013504028,-0.015655518
android.sensor.gyroscope,1524438116174,148263237584202,-0.025390625,0.0063323975,-0.014892578
android.sensor.gyroscope,1524438116193,148263257451146,-0.009979248,6.1035156E-5,-0.013671875
android.sensor.gyroscope,1524438116214,148263277318089,-0.008148193,0.008926392,-0.011993408
android.sensor.gyroscope,1524438116234,148263297215550,-8.087158E-4,0.020370483,-0.012145996
android.sensor.gyroscope,1524438116253,148263317082493,0.0060577393,0.012130737,-0.01626587
android.sensor.gyroscope,1524438116274,148263336949437,0.010025024,0.021591187,-0.028945923
android.sensor.gyroscope,1524438116293,148263356846898,0.027130127,0.029693604,-0.0501709
android.sensor.gyroscope,1524438116315,148263376713841,0.032928467,0.016860962,-0.066833496
android.sensor.gyroscope,1524438116333,148263396580784,0.009262085,0.008010864,-0.07446289
android.sensor.gyroscope,1524438116353,148263416478245,-0.02357483,0.0118255615,-0.07783508
android.sensor.gyroscope,1524438116372,148263436375706,-0.021728516,0.014877319,-0.066986084
android.sensor.gyroscope,1524438116392,148263456242650,0.021331787,0.026794434,-0.050338745
android.sensor.gyroscope,1524438116411,148263476109593,0.054626465,0.027862549,-0.02545166
android.sensor.gyroscope,1524438116432,148263496007054,0.043930054,0.013961792,-0.0068206787
android.sensor.gyroscope,1524438116452,148263515873997,0.014144897,0.004196167,-0.0055999756
android.sensor.gyroscope,1524438116473,148263535740941,0.013381958,0.0046539307,-0.007736206
android.sensor.gyroscope,1524438116492,148263555638402,0.040267944,0.002960205,-0.018875122
android.sensor.gyroscope,1524438116512,148263575505345,0.05278015,0.013504028,-0.043777466
android.sensor.gyroscope,1524438116532,148263595372288,0.03981018,0.017929077,-0.05706787
android.sensor.gyroscope,1524438116552,148263615269749,0.029724121,0.019454956,-0.04057312
android.sensor.gyroscope,1524438116573,148263635136693,0.02331543,0.017623901,-0.0068206787
android.sensor.gyroscope,1524438116592,148263655003636,0.022094727,0.015335083,0.0032653809
android.sensor.gyroscope,1524438116613,148263674901097,0.029571533,0.008773804,0.004333496
android.sensor.gyroscope,1524438116631,148263694768040,0.016281128,-0.014297485,-0.0034637451
android.sensor.gyroscope,1524438116651,148263714634984,-0.025100708,-0.018875122,-0.008956909
android.sensor.gyroscope,1524438116671,148263734532445,-0.039901733,-0.0057373047,-0.00819397
android.sensor.gyroscope,1524438116691,148263754429905,-0.024642944,-3.9672852E-4,-0.0071258545
android.sensor.gyroscope,1524438116710,148263774296849,-0.005554199,-0.001159668,-0.003921509
android.sensor.gyroscope,1524438116730,148263794163792,0.011856079,0.0032653809,0.0064697266
android.sensor.gyroscope,1524438116751,148263814061253,0.030944824,0.014572144,0.015167236
android.sensor.gyroscope,1524438116770,148263833928196,0.01109314,0.009536743,-0.0031585693
android.sensor.gyroscope,1524438116791,148263853795140,-0.03425598,-0.020858765,-0.02407837
android.sensor.gyroscope,1524438116810,148263873692601,-0.049224854,-0.031097412,-0.017059326
android.sensor.gyroscope,1524438116831,148263893559544,-0.015167236,0.0035705566,0.004196167
android.sensor.gyroscope,1524438116850,148263913426488,0.01751709,0.029388428,0.017181396
android.sensor.gyroscope,1524438116870,148263933293431,0.014907837,0.02357483,0.02053833
android.sensor.gyroscope,1524438116891,148263953160374,-0.015167236,0.014266968,0.0090789795
android.sensor.gyroscope,1524438116909,148263973057835,-0.033493042,0.0014343262,-0.0010070801
android.sensor.gyroscope,1524438116929,148263992924779,-0.03501892,-0.01902771,-0.0019226074
android.sensor.gyroscope,1524438116949,148264012791722,-0.032730103,-0.0048217773,0.017318726
android.sensor.gyroscope,1524438116969,148264032719700,-0.045715332,0.015335083,0.031982422
android.sensor.gyroscope,1524438116989,148264052586644,-0.050750732,0.016555786,0.044815063
android.sensor.gyroscope,1524438117009,148264072453587,-0.019134521,0.020980835,0.04298401
android.sensor.gyroscope,1524438117028,148264092351048,-0.011199951,0.004486084,0.018234253
android.sensor.gyroscope,1524438117049,148264112217991,-0.028915405,-0.011077881,0.015945435
android.sensor.gyroscope,1524438117068,148264132084935,-0.0315094,-0.0043640137,0.014892578
android.sensor.gyroscope,1524438117088,148264151982396,-0.027999878,0.010299683,0.008163452
android.sensor.gyroscope,1524438117108,148264171849339,-0.027999878,0.008468628,0.002822876
android.sensor.gyroscope,1524438117128,148264191716282,-0.028305054,-0.008483887,-0.0063476562
android.sensor.gyroscope,1524438117148,148264211613743,-0.019760132,-0.0101623535,-0.008636475
android.sensor.gyroscope,1524438117169,148264231480687,-5.0354004E-4,0.0014343262,-0.0060424805
android.sensor.gyroscope,1524438117188,148264251347630,0.0084991455,0.005874634,0.0012969971
android.sensor.gyroscope,1524438117207,148264271214573,-0.011505127,0.008163452,0.001449585
android.sensor.gyroscope,1524438117227,148264291081517,-0.020065308,0.011520386,-0.005432129
android.sensor.gyroscope,1524438117248,148264311009495,0.003616333,-0.0026855469,-0.009552002
android.sensor.gyroscope,1524438117267,148264330876439,0.021636963,-0.013519287,-0.004058838
android.sensor.gyroscope,1524438117287,148264350743382,0.016433716,-0.008178711,0.004043579
android.sensor.gyroscope,1524438117307,148264370640843,0.012619019,0.009231567,0.005874634
android.sensor.gyroscope,1524438117326,148264390507786,0.013839722,0.0023345947,0.0050964355
android.sensor.gyroscope,1524438117346,148264410374730,0.026824951,-0.0040740967,0.002960205
android.sensor.gyroscope,1524438117366,148264430272191,0.038131714,-0.003921509,-0.0045318604
android.sensor.gyroscope,1524438117386,148264450139134,0.04118347,0.003250122,-0.010635376
android.sensor.gyroscope,1524438117406,148264470006077,0.027282715,0.0040283203,-0.025756836
android.sensor.gyroscope,1524438117426,148264489903538,0.0103302,-0.007888794,-0.038894653
android.sensor.gyroscope,1524438117446,148264509770482,-5.0354004E-4,-0.019958496,-0.03567505
android.sensor.gyroscope,1524438117467,148264529637425,0.0072784424,-0.021484375,-0.010482788
android.sensor.gyroscope,1524438117486,148264549504368,0.02041626,-2.593994E-4,0.004638672
android.sensor.gyroscope,1524438117505,148264569371312,0.017349243,0.0079956055,-0.0033111572
android.sensor.gyroscope,1524438117525,148264589268773,0.0042266846,0.008911133,-0.011703491
android.sensor.gyroscope,1524438117545,148264609166234,0.0054473877,-0.0098724365,-0.011550903
android.sensor.gyroscope,1524438117565,148264629063695,2.593994E-4,-0.017822266,-0.01109314
android.sensor.gyroscope,1524438117585,148264648930638,-0.015319824,-0.009262085,-0.0043792725
android.sensor.gyroscope,1524438117605,148264668797581,-0.035476685,-0.014144897,-8.544922E-4
android.sensor.gyroscope,1524438117625,148264688664525,-0.042037964,-0.013397217,0.005859375
android.sensor.gyroscope,1524438117645,148264708531468,-0.019592285,-0.006668091,0.0028076172
android.sensor.gyroscope,1524438117664,148264728428929,-0.008758545,-0.0034637451,0.0049438477
android.sensor.gyroscope,1524438117685,148264748295872,-0.03211975,0.0015716553,0.0066223145
android.sensor.gyroscope,1524438117704,148264768162816,-0.061141968,-1.0681152E-4,0.0023498535
android.sensor.gyroscope,1524438117724,148264788060277,-0.052734375,-0.003768921,0.012420654
android.sensor.gyroscope,1524438117744,148264807927220,-0.04020691,-0.012939453,0.018676758
android.sensor.gyroscope,1524438117764,148264827794163,-0.057922363,-0.015991211,0.009979248
android.sensor.gyroscope,1524438117784,148264847691624,-0.057159424,-0.008956909,0.023880005
android.sensor.gyroscope,1524438117804,148264867589085,-0.011047363,0.0024871826,0.04586792
android.sensor.gyroscope,1524438117824,148264887456029,0.021636963,0.040664673,0.0524292
