Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524437558581,147705624761900,-0.037475586,0.004699707,5.645752E-4
android.sensor.gyroscope,1524437558581,147705644659361,-0.029846191,0.00592041,0.0026855469
android.sensor.gyroscope,1524437558587,147705664556822,-0.014266968,-0.0029296875,0.008804321
android.sensor.gyroscope,1524437558607,147705684393248,0.0031433105,0.0181427,2.593994E-4
android.sensor.gyroscope,1524437558627,147705704290709,0.020233154,0.042877197,-0.02357483
android.sensor.gyroscope,1524437558647,147705724188170,-0.0023498535,0.049301147,-0.05105591
android.sensor.gyroscope,1524437558667,147705744024595,-0.01914978,0.045013428,-0.0644989
android.sensor.gyroscope,1524437558686,147705763922056,-0.008163452,0.028533936,-0.06022644
android.sensor.gyroscope,1524437558706,147705783819517,0.015060425,0.015396118,-0.059005737
android.sensor.gyroscope,1524437558726,147705803716978,0.020553589,0.0135650635,-0.054718018
android.sensor.gyroscope,1524437558746,147705823553404,0.022994995,0.014480591,-0.057159424
android.sensor.gyroscope,1524437558766,147705843450865,0.018722534,0.0025634766,-0.0473938
android.sensor.gyroscope,1524437558786,147705863348326,0.0049743652,-0.0044555664,-0.02784729
android.sensor.gyroscope,1524437558806,147705883184752,0.008026123,-0.011489868,-0.0079956055
android.sensor.gyroscope,1524437558827,147705903082213,-0.009689331,-0.0099487305,0.021636963
android.sensor.gyroscope,1524437558846,147705922979674,-0.04298401,-0.025543213,0.049423218
android.sensor.gyroscope,1524437558869,147705942816099,-0.06008911,-0.046310425,0.09492493
android.sensor.gyroscope,1524437558887,147705962713560,-0.07321167,-0.066467285,0.1612091
android.sensor.gyroscope,1524437558907,147705982611021,-0.08482361,-0.0973053,0.22688293
android.sensor.gyroscope,1524437558927,147706002447447,-0.10253906,-0.1473999,0.3072052
android.sensor.gyroscope,1524437558946,147706022344908,-0.15507507,-0.16236877,0.42022705
android.sensor.gyroscope,1524437558966,147706042242369,-0.23814392,-0.1867981,0.5854645
android.sensor.gyroscope,1524437558986,147706062139830,-0.3361969,-0.18984985,0.7601929
android.sensor.gyroscope,1524437559006,147706081976256,-0.4415741,-0.1663208,0.9345856
android.sensor.gyroscope,1524437559025,147706101873717,-0.56466675,-0.13853455,1.0796814
android.sensor.gyroscope,1524437559046,147706121771178,-0.68959045,-0.17364502,1.1410675
android.sensor.gyroscope,1524437559066,147706141607603,-0.68408203,-0.36669922,1.2375793
android.sensor.gyroscope,1524437559086,147706161505064,-0.6214752,-0.6489105,1.404953
android.sensor.gyroscope,1524437559106,147706181402525,-0.8044281,-0.6626587,1.452301
android.sensor.gyroscope,1524437559126,147706201238951,-1.0066223,-0.27627563,1.2366638
android.sensor.gyroscope,1524437559145,147706221136412,-1.2525024,0.045333862,0.9135132
android.sensor.gyroscope,1524437559165,147706241033873,-1.4204865,-0.05117798,0.5601196
android.sensor.gyroscope,1524437559184,147706260870299,-0.79312134,-1.0270386,0.0390625
android.sensor.gyroscope,1524437559205,147706280767760,0.093551636,-1.7927704,-0.65122986
android.sensor.gyroscope,1524437559225,147706300665220,0.31956482,-1.516037,-1.2709503
android.sensor.gyroscope,1524437559244,147706320501646,0.2926941,-1.0673523,-1.8127899
android.sensor.gyroscope,1524437559264,147706340399107,0.4594574,-1.4363251,-2.538208
android.sensor.gyroscope,1524437559284,147706360296568,0.53489685,-2.0200043,-3.5611115
android.sensor.gyroscope,1524437559303,147706380194029,0.34095764,-1.7942963,-4.629837
android.sensor.gyroscope,1524437559323,147706400030455,0.18792725,-1.0578918,-5.5140533
android.sensor.gyroscope,1524437559343,147706419927916,0.3232422,-0.68159485,-6.2614594
android.sensor.gyroscope,1524437559362,147706439825377,0.7016754,-0.65960693,-6.984726
android.sensor.gyroscope,1524437559382,147706459661803,0.96769714,-0.51452637,-7.5607758
android.sensor.gyroscope,1524437559402,147706479559263,1.1921997,-0.29522705,-8.0329895
android.sensor.gyroscope,1524437559422,147706499456724,1.43013,-0.3401184,-8.396149
android.sensor.gyroscope,1524437559442,147706519293150,1.4793091,-0.80223083,-8.692108
android.sensor.gyroscope,1524437559462,147706539190611,1.5868225,-1.3776703,-8.977386
android.sensor.gyroscope,1524437559482,147706559088072,1.648819,-1.7084656,-9.320999
android.sensor.gyroscope,1524437559501,147706578924498,1.5736847,-1.8828735,-9.911713
